"Reporting_Month","baskett","mnsty_item","smeb_item","price","unit","quantity","ministry_smeb_price_lbp","price_lbp_l_kg"
2026-01-12,"Food MEB","Parsley","Parsley",33998.9,"bundle",1,3059901,679978
2026-01-12,"Food SMEB","Rice","Plain rice",109209.75,"kg",1,1310517,109209.75
2026-01-12,"Food SMEB","Potatoes","Potato",54665.5,"kg",1,573987.75,54665.5
2026-01-12,"Food SMEB","Apples","Red apples",204415.5,"kg",1,1533116.25,204415.5
2026-01-12,"Food SMEB","Lentils","Red lentils",155360.4,"kg",1,582601.5,155360.4
2026-01-12,"Food MEB","Onion","Red onion",71498.9,"kg",1,214496.7,71498.9
2026-01-12,"Food SMEB","Salt","Salt",62790,"g",700,53811.03,89789.7
2026-01-12,"Food SMEB","Sardine","Sardines can",117282.75,"g",125,2111089.5,938262
2026-01-12,"Food SMEB","Tomato Paste","Small tomato paste",55614,"g",70,2383616.04,794724.06
2026-01-12,"Food SMEB","Sugar","Sugar",92391,"kg",1,277173,92391
2026-01-12,"Food SMEB","Sunflower Oil","Sunflower Oil",801320,"L",3.5,583360.96,229177.52
2026-01-12,"Food MEB","Tahini","Tahina container",297804,"g",454,491376.6,656062.212
2026-01-12,"Food SMEB","Tea","Tea (unflavored) packed",515416.2,"g",454,680349.384,1135461.8886
2026-01-12,"Food MEB","Tomato","Tomato",125082.2,"kg",1,938116.5,125082.2
2026-01-12,"Food SMEB","White Beans","White beans",204516,"kg",1,306774,204516
2026-01-12,"Food MEB","Fresh Chicken","Whole chicken",310003.2,"kg",1,1162512,310003.2
2026-01-12,"Food MEB","Zucchini","Zucchini",181276.522222222,"kg",1,815744.349999999,181276.522222222
2026-01-05,"Food MEB","Banana","Bananas",58020.175,"kg",1,522181.575,58020.175
2026-01-05,"Food SMEB","Cabbage","Cabbage",49699.4,"kg",1,670941.9,49699.4
2026-01-05,"Food SMEB","Carrots","Carrots",116916,"kg",1,350748,116916
2026-01-05,"Food SMEB","Chickpeas","Chickpeas packed",193752,"kg",1,871884,193752
2026-01-05,"Food MEB","Cucumber","Cucumber",125999.4,"kg",1,755996.4,125999.4
2026-01-05,"Food SMEB","Eggs","Eggs",451527.375,"pieces",30,564409.21875,252855.33
2026-01-05,"Food SMEB","Powdered Milk","Milk powder can",1672008,"kg",2.5,2006409.6,668803.2
2026-01-05,"Food MEB","Oranges","Naval oranges",109392.857142857,"kg",1,984535.714285713,109392.857142857
2026-01-05,"Food MEB","Parsley","Parsley",32749.4,"bundle",1,2947446,654988
2026-01-05,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2026-01-05,"Food SMEB","Potatoes","Potato",58582.7,"kg",1,615118.35,58582.7
2026-01-05,"Food SMEB","Apples","Red apples",199499.4,"kg",1,1496245.5,199499.4
2026-01-05,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2026-01-05,"Food MEB","Onion","Red onion",71416,"kg",1,214248,71416
2026-01-05,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2026-01-05,"Food SMEB","Sardine","Sardines can",117686.4,"g",125,2118355.2,941491.2
2026-01-05,"Food SMEB","Tomato Paste","Small tomato paste",57279.8571428571,"g",70,2455014.67714286,818529.158571428
2026-01-05,"Food SMEB","Sugar","Sugar",86784.75,"kg",1,260354.25,86784.75
2026-01-05,"Food SMEB","Sunflower Oil","Sunflower Oil",819359.666666667,"L",3.5,596493.837333334,234336.864666667
2026-01-05,"Food MEB","Tahini","Tahina container",295000.875,"g",454,486751.44375,649886.927625
2026-01-05,"Food SMEB","Tea","Tea (unflavored) packed",520035.75,"g",454,686447.19,1145638.75725
2026-01-05,"Food MEB","Tomato","Tomato",128666,"kg",1,964995,128666
2026-01-05,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2026-01-05,"Food MEB","Fresh Chicken","Whole chicken",310003.2,"kg",1,1162512,310003.2
2026-01-05,"Food MEB","Zucchini","Zucchini",156832.666666667,"kg",1,705747.000000002,156832.666666667
2025-12-29,"Food MEB","Banana","Bananas",60957.675,"kg",1,548619.075,60957.675
2025-12-29,"Food SMEB","Cabbage","Cabbage",51249.4,"kg",1,691866.9,51249.4
2025-12-29,"Food SMEB","Carrots","Carrots",107999.4,"kg",1,323998.2,107999.4
2025-12-29,"Food SMEB","Chickpeas","Chickpeas packed",193752,"kg",1,871884,193752
2025-12-29,"Food MEB","Cucumber","Cucumber",149999.4,"kg",1,899996.4,149999.4
2025-12-29,"Food SMEB","Eggs","Eggs",451527.375,"pieces",30,564409.21875,252855.33
2025-12-29,"Food SMEB","Powdered Milk","Milk powder can",1672008,"kg",2.5,2006409.6,668803.2
2025-12-29,"Food MEB","Oranges","Naval oranges",105607.142857143,"kg",1,950464.285714287,105607.142857143
2025-12-29,"Food MEB","Parsley","Parsley",31249.4,"bundle",1,2812446,624988
2025-12-29,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-12-29,"Food SMEB","Potatoes","Potato",62027.6666666667,"kg",1,651290.5,62027.6666666667
2025-12-29,"Food SMEB","Apples","Red apples",199749.888888889,"kg",1,1498124.16666667,199749.888888889
2025-12-29,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2025-12-29,"Food MEB","Onion","Red onion",73832.7,"kg",1,221498.1,73832.7
2025-12-29,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-12-29,"Food SMEB","Sardine","Sardines can",117507,"g",125,2115126,940056
2025-12-29,"Food SMEB","Tomato Paste","Small tomato paste",57279.8571428571,"g",70,2455014.67714286,818529.158571428
2025-12-29,"Food SMEB","Sugar","Sugar",94969.875,"kg",1,284909.625,94969.875
2025-12-29,"Food SMEB","Sunflower Oil","Sunflower Oil",819459.333333333,"L",3.5,596566.394666666,234365.369333333
2025-12-29,"Food MEB","Tahini","Tahina container",295000.875,"g",454,486751.44375,649886.927625
2025-12-29,"Food SMEB","Tea","Tea (unflavored) packed",527735,"g",454,696610.2,1162600.205
2025-12-29,"Food MEB","Tomato","Tomato",133499.4,"kg",1,1001245.5,133499.4
2025-12-29,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2025-12-29,"Food MEB","Fresh Chicken","Whole chicken",310003.2,"kg",1,1162512,310003.2
2025-12-29,"Food MEB","Zucchini","Zucchini",168749.333333333,"kg",1,759371.999999998,168749.333333333
2025-12-15,"Food MEB","Banana","Bananas",58561.875,"kg",1,527056.875,58561.875
2025-12-15,"Food SMEB","Cabbage","Cabbage",52999.4,"kg",1,715491.9,52999.4
2025-12-15,"Food SMEB","Carrots","Carrots",100166,"kg",1,300498,100166
2025-12-15,"Food SMEB","Chickpeas","Chickpeas packed",193752,"kg",1,871884,193752
2025-12-15,"Food MEB","Cucumber","Cucumber",140232.7,"kg",1,841396.2,140232.7
2025-12-15,"Food SMEB","Eggs","Eggs",444239.25,"pieces",30,555299.0625,248773.98
2025-12-15,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-12-15,"Food MEB","Oranges","Naval oranges",102404.728571429,"kg",1,921642.557142861,102404.728571429
2025-12-15,"Food MEB","Parsley","Parsley",30499.4,"bundle",1,2744946,609988
2025-12-15,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-12-15,"Food SMEB","Potatoes","Potato",56499.8888888889,"kg",1,593248.833333333,56499.8888888889
2025-12-15,"Food SMEB","Apples","Red apples",208027.666666667,"kg",1,1560207.5,208027.666666667
2025-12-15,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2025-12-15,"Food MEB","Onion","Red onion",66682.7,"kg",1,200048.1,66682.7
2025-12-15,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-12-15,"Food SMEB","Sardine","Sardines can",115825.125,"g",125,2084852.25,926601
2025-12-15,"Food SMEB","Tomato Paste","Small tomato paste",57279.8571428571,"g",70,2455014.67714286,818529.158571428
2025-12-15,"Food SMEB","Sugar","Sugar",86784.75,"kg",1,260354.25,86784.75
2025-12-15,"Food SMEB","Sunflower Oil","Sunflower Oil",818961,"L",3.5,596203.608,234222.846
2025-12-15,"Food MEB","Tahini","Tahina container",295337.25,"g",454,487306.4625,650627.96175
2025-12-15,"Food SMEB","Tea","Tea (unflavored) packed",498283.5,"g",454,657734.22,1097718.5505
2025-12-15,"Food MEB","Tomato","Tomato",75399.4,"kg",1,565495.5,75399.4
2025-12-15,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2025-12-15,"Food MEB","Fresh Chicken","Whole chicken",308209.2,"kg",1,1155784.5,308209.2
2025-12-15,"Food MEB","Zucchini","Zucchini",125610.444444444,"kg",1,565246.999999998,125610.444444444
2025-12-08,"Food MEB","Banana","Bananas",66541.008,"kg",1,598869.072,66541.008
2025-12-08,"Food SMEB","Cabbage","Cabbage",53449.4,"kg",1,721566.9,53449.4
2025-12-08,"Food SMEB","Carrots","Carrots",99449.4,"kg",1,298348.2,99449.4
2025-12-08,"Food SMEB","Chickpeas","Chickpeas packed",193752,"kg",1,871884,193752
2025-12-08,"Food MEB","Cucumber","Cucumber",147166.067,"kg",1,882996.402,147166.067
2025-12-08,"Food SMEB","Eggs","Eggs",433699.5,"pieces",30,542124.375,242871.72
2025-12-08,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-12-08,"Food MEB","Oranges","Naval oranges",95571.4285714286,"kg",1,860142.857142857,95571.4285714286
2025-12-08,"Food MEB","Parsley","Parsley",31499.4,"bundle",1,2834946,629988
2025-12-08,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-12-08,"Food SMEB","Potatoes","Potato",56583.2218888889,"kg",1,594123.829833333,56583.2218888889
2025-12-08,"Food SMEB","Apples","Red apples",207249.4,"kg",1,1554370.5,207249.4
2025-12-08,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2025-12-08,"Food MEB","Onion","Red onion",56366,"kg",1,169098,56366
2025-12-08,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-12-08,"Food SMEB","Sardine","Sardines can",115825.125,"g",125,2084852.25,926601
2025-12-08,"Food SMEB","Tomato Paste","Small tomato paste",57279.8571428571,"g",70,2455014.67714286,818529.158571428
2025-12-08,"Food SMEB","Sugar","Sugar",87345.375,"kg",1,262036.125,87345.375
2025-12-08,"Food SMEB","Sunflower Oil","Sunflower Oil",818961,"L",3.5,596203.608,234222.846
2025-12-08,"Food MEB","Tahini","Tahina container",295337.25,"g",454,487306.4625,650627.96175
2025-12-08,"Food SMEB","Tea","Tea (unflavored) packed",522951,"g",454,690295.32,1152061.053
2025-12-08,"Food MEB","Tomato","Tomato",101949.367,"kg",1,764620.2525,101949.367
2025-12-08,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2025-12-08,"Food MEB","Fresh Chicken","Whole chicken",312694.2,"kg",1,1172603.25,312694.2
2025-12-08,"Food MEB","Zucchini","Zucchini",119582.667,"kg",1,538122.0015,119582.667
2025-12-03,"Food MEB","Banana","Bananas",65061.875,"kg",1,585556.875,65061.875
2025-12-03,"Food SMEB","Cabbage","Cabbage",58249.4,"kg",1,786366.9,58249.4
2025-12-03,"Food SMEB","Carrots","Carrots",89699.4,"kg",1,269098.2,89699.4
2025-12-03,"Food SMEB","Chickpeas","Chickpeas packed",193752,"kg",1,871884,193752
2025-12-03,"Food MEB","Cucumber","Cucumber",167666,"kg",1,1005996,167666
2025-12-03,"Food SMEB","Eggs","Eggs",432466.125,"pieces",30,540582.65625,242181.03
2025-12-03,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-12-03,"Food MEB","Oranges","Naval oranges",91119.0142857143,"kg",1,820071.128571429,91119.0142857143
2025-12-03,"Food MEB","Parsley","Parsley",28499.4,"bundle",1,2564946,569988
2025-12-03,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-12-03,"Food SMEB","Potatoes","Potato",56027.6666666667,"kg",1,588290.5,56027.6666666667
2025-12-03,"Food SMEB","Apples","Red apples",203916,"kg",1,1529370,203916
2025-12-03,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2025-12-03,"Food MEB","Onion","Red onion",56749.4,"kg",1,170248.2,56749.4
2025-12-03,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-12-03,"Food SMEB","Sardine","Sardines can",115825.125,"g",125,2084852.25,926601
2025-12-03,"Food SMEB","Tomato Paste","Small tomato paste",55998.4285714286,"g",70,2400092.64857143,800217.544285715
2025-12-03,"Food SMEB","Sugar","Sugar",86784.75,"kg",1,260354.25,86784.75
2025-12-03,"Food SMEB","Sunflower Oil","Sunflower Oil",818961,"L",3.5,596203.608,234222.846
2025-12-03,"Food MEB","Tahini","Tahina container",295337.25,"g",454,487306.4625,650627.96175
2025-12-03,"Food SMEB","Tea","Tea (unflavored) packed",522951,"g",454,690295.32,1152061.053
2025-12-03,"Food MEB","Tomato","Tomato",159249.4,"kg",1,1194370.5,159249.4
2025-12-03,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2025-12-03,"Food MEB","Fresh Chicken","Whole chicken",306415.2,"kg",1,1149057,306415.2
2025-12-03,"Food MEB","Zucchini","Zucchini",109471.488888889,"kg",1,492621.7,109471.488888889
2025-11-25,"Food MEB","Banana","Bananas",70082.675,"kg",1,630744.075,70082.675
2025-11-25,"Food SMEB","Cabbage","Cabbage",56499.4,"kg",1,762741.9,56499.4
2025-11-25,"Food SMEB","Carrots","Carrots",84449.4,"kg",1,253348.2,84449.4
2025-11-25,"Food SMEB","Chickpeas","Chickpeas packed",193752,"kg",1,871884,193752
2025-11-25,"Food MEB","Cucumber","Cucumber",202249.4,"kg",1,1213496.4,202249.4
2025-11-25,"Food SMEB","Eggs","Eggs",432225.857142857,"pieces",30,540282.321428571,242046.48
2025-11-25,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-11-25,"Food MEB","Oranges","Naval oranges",101714.285714286,"kg",1,915428.571428574,101714.285714286
2025-11-25,"Food MEB","Parsley","Parsley",30999.4,"bundle",1,2789946,619988
2025-11-25,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-11-25,"Food SMEB","Potatoes","Potato",57749.8888888889,"kg",1,606373.833333333,57749.8888888889
2025-11-25,"Food SMEB","Apples","Red apples",200082.7,"kg",1,1500620.25,200082.7
2025-11-25,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2025-11-25,"Food MEB","Onion","Red onion",57249.4,"kg",1,171748.2,57249.4
2025-11-25,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-11-25,"Food SMEB","Sardine","Sardines can",115825.125,"g",125,2084852.25,926601
2025-11-25,"Food SMEB","Tomato Paste","Small tomato paste",55998.4285714286,"g",70,2400092.64857143,800217.544285715
2025-11-25,"Food SMEB","Sugar","Sugar",86784.75,"kg",1,260354.25,86784.75
2025-11-25,"Food SMEB","Sunflower Oil","Sunflower Oil",854658.888888889,"L",3.5,622191.671111111,244432.442222222
2025-11-25,"Food MEB","Tahini","Tahina container",295337.25,"g",454,487306.4625,650627.96175
2025-11-25,"Food SMEB","Tea","Tea (unflavored) packed",522951,"g",454,690295.32,1152061.053
2025-11-25,"Food MEB","Tomato","Tomato",196082.7,"kg",1,1470620.25,196082.7
2025-11-25,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2025-11-25,"Food MEB","Fresh Chicken","Whole chicken",306415.2,"kg",1,1149057,306415.2
2025-11-25,"Food MEB","Zucchini","Zucchini",91527.0444444444,"kg",1,411871.7,91527.0444444444
2025-11-17,"Food MEB","Banana","Bananas",78145.175,"kg",1,703306.575,78145.175
2025-11-17,"Food SMEB","Cabbage","Cabbage",63032.7,"kg",1,850941.45,63032.7
2025-11-17,"Food SMEB","Carrots","Carrots",87916,"kg",1,263748,87916
2025-11-17,"Food SMEB","Chickpeas","Chickpeas packed",185679,"kg",1,835555.5,185679
2025-11-17,"Food MEB","Cucumber","Cucumber",195332.7,"kg",1,1171996.2,195332.7
2025-11-17,"Food SMEB","Eggs","Eggs",445040.142857143,"pieces",30,556300.178571429,249222.48
2025-11-17,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-11-17,"Food MEB","Oranges","Naval oranges",101850,"kg",1,916650,101850
2025-11-17,"Food MEB","Parsley","Parsley",28666.0665,"bundle",1,2579945.985,573321.33
2025-11-17,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-11-17,"Food SMEB","Potatoes","Potato",57222.1111111111,"kg",1,600832.166666667,57222.1111111111
2025-11-17,"Food SMEB","Apples","Red apples",196166,"kg",1,1471245,196166
2025-11-17,"Food SMEB","Lentils","Red lentils",156526.5,"kg",1,586974.375,156526.5
2025-11-17,"Food MEB","Onion","Red onion",56949.4,"kg",1,170848.2,56949.4
2025-11-17,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-11-17,"Food SMEB","Sardine","Sardines can",115200.428571429,"g",125,2073607.71428572,921603.428571432
2025-11-17,"Food SMEB","Tomato Paste","Small tomato paste",55998.4285714286,"g",70,2400092.64857143,800217.544285715
2025-11-17,"Food SMEB","Sugar","Sugar",86784.75,"kg",1,260354.25,86784.75
2025-11-17,"Food SMEB","Sunflower Oil","Sunflower Oil",854559.222222222,"L",3.5,622119.113777778,244403.937555555
2025-11-17,"Food MEB","Tahini","Tahina container",300607.125,"g",454,496001.75625,662237.496375
2025-11-17,"Food SMEB","Tea","Tea (unflavored) packed",546497.25,"g",454,721376.37,1203933.44175
2025-11-17,"Food MEB","Tomato","Tomato",214249.4,"kg",1,1606870.5,214249.4
2025-11-17,"Food SMEB","White Beans","White beans",212140.5,"kg",1,318210.75,212140.5
2025-11-17,"Food MEB","Fresh Chicken","Whole chicken",334581,"kg",1,1254678.75,334581
2025-11-17,"Food MEB","Zucchini","Zucchini",87082.6666666667,"kg",1,391872,87082.6666666667
2025-11-10,"Food MEB","Banana","Bananas",89499.375,"kg",1,805494.375,89499.375
2025-11-10,"Food SMEB","Cabbage","Cabbage",64416,"kg",1,869616,64416
2025-11-10,"Food SMEB","Carrots","Carrots",90999.4,"kg",1,272998.2,90999.4
2025-11-10,"Food SMEB","Chickpeas","Chickpeas packed",184961.4,"kg",1,832326.3,184961.4
2025-11-10,"Food MEB","Cucumber","Cucumber",100082.7,"kg",1,600496.2,100082.7
2025-11-10,"Food SMEB","Eggs","Eggs",457854.428571429,"pieces",30,572318.035714286,256398.48
2025-11-10,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-11-10,"Food MEB","Oranges","Naval oranges",108857.142857143,"kg",1,979714.285714287,108857.142857143
2025-11-10,"Food MEB","Parsley","Parsley",30166.0665,"bundle",1,2714945.985,603321.33
2025-11-10,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-11-10,"Food SMEB","Potatoes","Potato",55388.7777777778,"kg",1,581582.166666667,55388.7777777778
2025-11-10,"Food SMEB","Apples","Red apples",197166,"kg",1,1478745,197166
2025-11-10,"Food SMEB","Lentils","Red lentils",156750.75,"kg",1,587815.3125,156750.75
2025-11-10,"Food MEB","Onion","Red onion",52749.4,"kg",1,158248.2,52749.4
2025-11-10,"Food SMEB","Salt","Salt",70414.5,"g",700,60345.2265,100692.735
2025-11-10,"Food SMEB","Sardine","Sardines can",114367.5,"g",125,2058615,914940
2025-11-10,"Food SMEB","Tomato Paste","Small tomato paste",55998.4285714286,"g",70,2400092.64857143,800217.544285715
2025-11-10,"Food SMEB","Sugar","Sugar",86560.5,"kg",1,259681.5,86560.5
2025-11-10,"Food SMEB","Sunflower Oil","Sunflower Oil",830821.333333333,"L",3.5,604837.930666666,237614.901333333
2025-11-10,"Food MEB","Tahini","Tahina container",299982.428571429,"g",454,494971.007142858,660861.290142858
2025-11-10,"Food SMEB","Tea","Tea (unflavored) packed",546497.25,"g",454,721376.37,1203933.44175
2025-11-10,"Food MEB","Tomato","Tomato",205499.4,"kg",1,1541245.5,205499.4
2025-11-10,"Food SMEB","White Beans","White beans",211019.25,"kg",1,316528.875,211019.25
2025-11-10,"Food MEB","Fresh Chicken","Whole chicken",357364.8,"kg",1,1340118,357364.8
2025-11-10,"Food MEB","Zucchini","Zucchini",94304.8888888889,"kg",1,424372,94304.8888888889
2025-11-03,"Food MEB","Banana","Bananas",95874.375,"kg",1,862869.375,95874.375
2025-11-03,"Food SMEB","Cabbage","Cabbage",64549.4,"kg",1,871416.9,64549.4
2025-11-03,"Food SMEB","Carrots","Carrots",84749.4,"kg",1,254248.2,84749.4
2025-11-03,"Food SMEB","Chickpeas","Chickpeas packed",184961.4,"kg",1,832326.3,184961.4
2025-11-03,"Food MEB","Cucumber","Cucumber",83999.4,"kg",1,503996.4,83999.4
2025-11-03,"Food SMEB","Eggs","Eggs",481352.625,"pieces",30,601690.78125,269557.47
2025-11-03,"Food SMEB","Powdered Milk","Milk powder can",1730313,"kg",2.5,2076375.6,692125.2
2025-11-03,"Food MEB","Oranges","Naval oranges",118666.666666667,"kg",1,1068000,118666.666666667
2025-11-03,"Food MEB","Parsley","Parsley",32666.0665,"bundle",1,2939945.985,653321.33
2025-11-03,"Food SMEB","Rice","Plain rice",108312.75,"kg",1,1299753,108312.75
2025-11-03,"Food SMEB","Potatoes","Potato",56138.7777777778,"kg",1,589457.166666667,56138.7777777778
2025-11-03,"Food SMEB","Apples","Red apples",186999.4,"kg",1,1402495.5,186999.4
2025-11-03,"Food SMEB","Lentils","Red lentils",156750.75,"kg",1,587815.3125,156750.75
2025-11-03,"Food MEB","Onion","Red onion",52999.4,"kg",1,158998.2,52999.4
